Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Latitude;Longitude;Speed
20190405_174301;0.043;-0.773;9.989;-0.000;0.110;-0.010;49.04115;13.23022;1.8
20190405_174301;-1.022;-0.637;9.326;-0.007;-0.073;-0.012;49.04115;13.23022;1.8
20190405_174301;0.294;-0.903;9.769;-0.001;-0.097;-0.006;49.04115;13.23022;1.8
20190405_174301;-0.251;-1.001;9.838;-0.005;0.098;-0.007;49.04115;13.23022;1.8
20190405_174302;-0.991;-0.898;9.419;-0.012;-0.064;-0.010;49.04115;13.23022;1.5
20190405_174302;-1.152;-1.073;9.362;0.000;0.009;-0.010;49.04115;13.23022;1.5
20190405_174302;0.395;-1.130;9.757;-0.005;-0.075;-0.001;49.04115;13.23022;1.5
20190405_174302;-0.330;-1.233;9.647;0.008;0.094;-0.010;49.04115;13.23022;1.5
20190405_174302;-0.644;-1.317;9.757;-0.010;-0.079;-0.010;49.04115;13.23022;1.5
20190405_174302;0.144;-1.228;10.056;-0.004;0.073;0.001;49.04115;13.23022;1.5
20190405_174302;-0.725;-1.235;9.601;0.007;0.039;-0.010;49.04115;13.23022;1.5
20190405_174302;0.251;-1.116;9.642;0.000;-0.030;0.002;49.04115;13.23022;1.5
20190405_174302;-0.567;-1.190;9.793;0.003;0.076;-0.000;49.04115;13.23023;1.1
20190405_174303;-0.620;-1.367;9.714;-0.005;-0.045;-0.006;49.04115;13.23023;1.1
20190405_174303;0.505;-1.192;10.063;-0.000;-0.014;0.008;49.04115;13.23023;1.1
20190405_174303;-0.802;-0.752;9.426;0.009;0.093;-0.002;49.04115;13.23023;1.1
20190405_174303;-1.176;-0.783;9.431;-0.008;-0.076;0.002;49.04115;13.23023;1.1
20190405_174303;0.204;-0.951;9.934;-0.000;0.030;0.003;49.04115;13.23023;1.1
20190405_174303;-1.111;-1.027;9.577;-0.005;-0.042;-0.003;49.04115;13.23023;1.1
20190405_174303;0.247;-0.881;9.663;0.004;-0.008;0.004;49.04115;13.23023;1.1
20190405_174303;-1.140;-0.939;9.366;-0.011;-0.054;-0.009;49.04115;13.23023;0.1
20190405_174304;0.627;-0.886;10.097;0.001;-0.018;0.004;49.04115;13.23023;0.1
20190405_174304;-1.118;-0.962;9.706;0.004;0.064;-0.008;49.04115;13.23023;0.1
20190405_174304;0.053;-0.436;9.989;-0.008;0.092;-0.008;49.04115;13.23023;0.1
20190405_174304;-1.427;-1.298;9.175;0.009;0.133;-0.014;49.04115;13.23023;0.1
20190405_174304;0.474;-0.711;9.991;-0.002;-0.026;-0.010;49.04115;13.23023;0.1
20190405_174304;-0.941;-0.821;9.426;-0.002;0.008;-0.028;49.04115;13.23023;0.1
20190405_174304;-0.189;-0.544;9.745;0.003;0.108;-0.025;49.04115;13.23023;0.1
20190405_174304;-1.010;-0.725;9.599;0.004;0.098;-0.031;49.04115;13.23023;0.1
20190405_174304;0.144;-0.690;9.508;-0.006;-0.133;-0.034;49.04115;13.23023;0.2
20190405_174305;0.491;-0.649;10.197;0.008;0.123;-0.044;49.04115;13.23023;0.2
20190405_174305;-0.943;-0.654;9.383;-0.007;-0.075;-0.042;49.04115;13.23023;0.2
20190405_174305;0.630;-0.646;10.140;-0.004;-0.010;-0.049;49.04115;13.23023;0.2
20190405_174305;-0.644;-0.500;9.481;0.004;0.113;-0.057;49.04115;13.23023;0.2
20190405_174305;-0.335;-0.321;9.503;-0.006;-0.031;-0.065;49.04115;13.23023;0.2
20190405_174305;-0.323;-0.309;9.884;-0.004;-0.020;-0.080;49.04115;13.23023;0.2
20190405_174305;-0.311;-0.321;9.529;-0.006;-0.012;-0.087;49.04115;13.23023;0.2
20190405_174305;-0.187;-0.594;9.893;-0.004;0.007;-0.097;49.04115;13.23023;0.2
20190405_174306;0.010;-0.611;9.912;-0.003;0.006;-0.100;49.04115;13.23023;1.2
20190405_174306;-0.144;-0.728;10.054;-0.008;-0.002;-0.096;49.04115;13.23023;1.2
20190405_174306;0.333;-0.503;9.754;0.004;0.075;-0.096;49.04115;13.23023;1.2
20190405_174306;-0.627;-0.601;9.627;0.001;0.112;-0.093;49.04115;13.23023;1.2
20190405_174306;-0.936;-0.584;9.484;0.013;0.054;-0.103;49.04115;13.23023;1.2
20190405_174306;-0.304;-0.560;9.922;-0.007;-0.054;-0.102;49.04115;13.23023;1.2
20190405_174306;-0.323;-0.560;10.140;0.004;-0.003;-0.083;49.04115;13.23023;1.2
20190405_174306;-0.180;-0.510;10.008;0.001;0.013;-0.086;49.04115;13.23023;1.2
20190405_174306;-0.493;-0.745;9.764;-0.004;0.122;-0.089;49.04115;13.23024;2.2
20190405_174307;-0.618;-0.754;9.532;0.003;-0.023;-0.080;49.04115;13.23024;2.2
20190405_174307;-0.242;-0.716;9.749;-0.004;0.034;-0.075;49.04115;13.23024;2.2
20190405_174307;-0.393;-0.740;9.936;-0.011;-0.037;-0.068;49.04115;13.23024;2.2
20190405_174307;-0.654;-0.881;9.910;-0.008;-0.046;-0.060;49.04115;13.23024;2.2
20190405_174307;-0.211;-0.955;9.814;-0.001;-0.007;-0.042;49.04115;13.23024;2.2
20190405_174307;-0.065;-0.838;9.915;0.001;-0.022;-0.045;49.04115;13.23024;2.2
20190405_174307;-0.278;-0.481;9.759;-0.011;0.060;-0.037;49.04115;13.23024;2.2
20190405_174307;-0.136;-0.615;9.922;-0.021;0.040;-0.026;49.04115;13.23024;2.2
20190405_174308;-0.010;-0.613;9.833;-0.018;0.086;-0.031;49.04114;13.23024;3.3
20190405_174308;-0.333;-0.685;9.828;-0.007;0.108;-0.028;49.04114;13.23024;3.3
20190405_174308;-0.029;-0.797;10.063;-0.020;0.056;-0.034;49.04114;13.23024;3.3
20190405_174308;-0.278;-0.618;9.587;-0.027;0.080;-0.034;49.04114;13.23024;3.3
20190405_174308;-0.397;-0.982;10.104;-0.015;0.017;-0.031;49.04114;13.23024;3.3
20190405_174308;-0.670;-0.986;9.477;-0.012;0.011;-0.038;49.04114;13.23024;3.3
20190405_174308;-0.508;-0.658;8.981;-0.021;0.084;-0.034;49.04114;13.23024;3.3
20190405_174308;-0.670;-1.243;9.893;-0.026;0.028;-0.043;49.04114;13.23024;3.3
20190405_174308;-1.142;-0.946;9.443;-0.004;-0.029;-0.034;49.04114;13.23024;3.3
20190405_174309;-0.725;-1.293;9.721;-0.020;0.015;-0.039;49.04113;13.23026;4.3
20190405_174309;-0.596;-1.331;9.721;-0.007;0.017;-0.050;49.04113;13.23026;4.3
20190405_174309;-0.658;-1.195;9.493;-0.002;-0.038;-0.043;49.04113;13.23026;4.3
20190405_174309;-0.271;-0.977;9.606;0.003;0.062;-0.045;49.04113;13.23026;4.3
20190405_174309;-0.900;-1.305;9.433;-0.007;0.048;-0.054;49.04113;13.23026;4.3
20190405_174309;-0.752;-1.386;9.642;-0.002;-0.016;-0.046;49.04113;13.23026;4.3
20190405_174309;-1.367;-1.252;8.935;-0.008;-0.034;-0.049;49.04113;13.23026;4.3
20190405_174309;-0.615;-1.240;9.084;-0.005;0.076;-0.047;49.04113;13.23026;4.3
20190405_174309;-0.170;-1.109;9.625;-0.002;0.080;-0.043;49.04113;13.23026;4.3
20190405_174310;-1.128;-1.365;9.752;-0.018;0.078;-0.047;49.04111;13.23027;4.7
20190405_174310;-0.960;-1.154;9.738;-0.007;0.015;-0.051;49.04111;13.23027;4.7
20190405_174310;-0.927;-1.439;9.321;-0.018;-0.070;-0.041;49.04111;13.23027;4.7
20190405_174310;-0.036;-1.152;9.515;-0.019;-0.111;-0.044;49.04111;13.23027;4.7
20190405_174310;-0.350;-1.381;9.769;-0.015;0.017;-0.050;49.04111;13.23027;4.7
20190405_174310;-1.192;-1.111;9.417;0.015;0.106;-0.051;49.04111;13.23027;4.7
20190405_174310;-0.917;-1.190;9.177;0.000;0.082;-0.048;49.04111;13.23027;4.7
20190405_174310;-1.628;-1.489;10.259;-0.015;0.017;-0.064;49.04111;13.23027;4.7
20190405_174310;-0.843;-1.362;9.991;-0.010;-0.034;-0.056;49.04110;13.23028;5.0
20190405_174311;-0.369;-1.461;9.723;-0.010;0.016;-0.053;49.04110;13.23028;5.0
20190405_174311;-0.223;-1.331;9.699;-0.017;0.009;-0.057;49.04110;13.23028;5.0
20190405_174311;-0.702;-1.767;9.812;-0.015;0.090;-0.072;49.04110;13.23028;5.0
20190405_174311;-0.412;-1.130;9.460;-0.013;0.053;-0.072;49.04110;13.23028;5.0
20190405_174311;-1.398;-1.501;9.254;0.003;0.024;-0.078;49.04110;13.23028;5.0
20190405_174311;-1.398;-1.264;9.352;-0.005;-0.103;-0.075;49.04110;13.23028;5.0
20190405_174311;-0.448;-1.453;9.491;-0.001;-0.020;-0.073;49.04110;13.23028;5.0
20190405_174311;-0.469;-1.319;9.369;0.011;0.122;-0.076;49.04110;13.23028;5.0
20190405_174311;-1.097;-1.077;9.733;0.006;0.054;-0.078;49.04109;13.23029;5.2
20190405_174312;-0.697;-1.121;9.747;-0.014;-0.042;-0.084;49.04109;13.23029;5.2
20190405_174312;-0.905;-1.176;9.881;-0.021;0.037;-0.087;49.04109;13.23029;5.2
20190405_174312;-0.895;-1.173;9.493;-0.008;-0.068;-0.089;49.04109;13.23029;5.2
20190405_174312;-0.625;-1.417;9.275;-0.013;-0.047;-0.084;49.04109;13.23029;5.2
20190405_174312;-1.015;-1.262;9.388;-0.007;-0.049;-0.084;49.04109;13.23029;5.2
20190405_174312;-1.178;-1.233;9.919;-0.005;-0.023;-0.094;49.04109;13.23029;5.2
20190405_174312;-0.407;-1.101;9.204;0.014;-0.058;-0.083;49.04109;13.23029;5.2
20190405_174312;-0.986;-1.039;9.261;-0.013;0.034;-0.098;49.04109;13.23029;5.2
20190405_174313;-1.417;-1.262;9.496;-0.020;-0.105;-0.101;49.04107;13.23031;5.6
20190405_174313;-0.187;-1.130;8.696;0.001;-0.155;-0.076;49.04107;13.23031;5.6
20190405_174313;0.134;-0.883;9.445;-0.020;-0.008;-0.109;49.04107;13.23031;5.6
20190405_174313;0.086;-1.068;9.828;-0.071;-0.054;-0.094;49.04107;13.23031;5.6
20190405_174313;-0.287;-1.331;9.448;-0.066;0.039;-0.091;49.04107;13.23031;5.6
20190405_174313;0.136;-1.192;10.101;-0.027;0.064;-0.113;49.04107;13.23031;5.6
20190405_174313;-0.565;-1.540;9.654;-0.022;0.012;-0.105;49.04107;13.23031;5.6
20190405_174313;-0.038;-1.719;9.965;-0.017;-0.029;-0.111;49.04107;13.23031;5.6
20190405_174313;0.852;-1.391;9.759;-0.031;-0.059;-0.108;49.04107;13.23031;5.6
20190405_174314;-0.460;-1.774;9.596;-0.035;0.084;-0.105;49.04105;13.23032;6.0
20190405_174314;0.067;-1.779;9.357;-0.049;0.079;-0.123;49.04105;13.23032;6.0
20190405_174314;-0.153;-1.626;9.419;-0.044;-0.078;-0.142;49.04105;13.23032;6.0
20190405_174314;0.144;-1.848;9.807;-0.020;-0.079;-0.128;49.04105;13.23032;6.0
20190405_174314;0.536;-1.805;8.981;-0.028;-0.146;-0.138;49.04105;13.23032;6.0
20190405_174314;1.271;-1.923;9.489;-0.010;-0.041;-0.125;49.04105;13.23032;6.0
20190405_174314;1.216;-1.817;9.441;0.023;0.134;-0.116;49.04105;13.23032;6.0
20190405_174314;0.045;-1.609;9.584;0.031;0.081;-0.125;49.04105;13.23032;6.0
20190405_174314;0.141;-1.446;9.292;0.042;0.079;-0.122;49.04105;13.23032;6.0
20190405_174315;0.788;-1.425;9.228;0.008;-0.024;-0.123;49.04103;13.23033;6.3
20190405_174315;1.226;-1.446;9.462;-0.014;-0.031;-0.117;49.04103;13.23033;6.3
20190405_174315;0.757;-1.511;9.738;-0.021;-0.086;-0.128;49.04103;13.23033;6.3
20190405_174315;0.589;-1.482;10.209;-0.003;0.095;-0.118;49.04103;13.23033;6.3
20190405_174315;0.287;-1.513;9.656;0.016;0.049;-0.108;49.04103;13.23033;6.3
20190405_174315;0.445;-1.401;9.795;0.014;0.024;-0.098;49.04103;13.23033;6.3
20190405_174315;0.426;-1.642;9.742;-0.011;-0.043;-0.090;49.04103;13.23033;6.3
20190405_174315;0.453;-1.496;9.553;-0.035;-0.023;-0.071;49.04103;13.23033;6.3
20190405_174315;0.256;-1.358;9.505;-0.035;-0.020;-0.050;49.04103;13.23033;6.3
20190405_174316;0.436;-1.444;9.546;0.006;-0.066;-0.027;49.04100;13.23034;6.7
20190405_174316;0.443;-1.662;9.213;0.012;0.015;-0.014;49.04100;13.23034;6.7
20190405_174316;0.505;-1.496;9.625;0.012;-0.024;-0.000;49.04100;13.23034;6.7
20190405_174316;0.812;-1.585;9.826;-0.008;-0.084;0.012;49.04100;13.23034;6.7
20190405_174316;0.577;-1.863;9.390;-0.001;-0.031;0.003;49.04100;13.23034;6.7
20190405_174316;0.845;-1.106;9.319;0.009;-0.054;0.013;49.04100;13.23034;6.7
20190405_174316;0.637;-1.683;9.204;0.006;-0.033;0.027;49.04100;13.23034;6.7
20190405_174316;0.345;-1.518;9.565;0.006;-0.035;0.026;49.04100;13.23034;6.7
20190405_174316;0.304;-1.575;9.747;-0.008;-0.009;0.024;49.04100;13.23034;6.7
20190405_174317;0.764;-1.362;9.189;-0.010;-0.061;0.033;49.04097;13.23035;7.2
20190405_174317;0.869;-1.671;9.491;-0.020;-0.015;0.035;49.04097;13.23035;7.2
20190405_174317;0.328;-1.683;9.828;-0.013;0.075;0.034;49.04097;13.23035;7.2
20190405_174317;0.055;-1.678;9.771;-0.002;-0.020;0.031;49.04097;13.23035;7.2
20190405_174317;0.551;-1.800;9.831;-0.005;0.008;0.030;49.04097;13.23035;7.2
20190405_174317;0.441;-1.441;9.639;-0.016;0.032;0.035;49.04097;13.23035;7.2
20190405_174317;0.321;-1.827;9.601;0.000;-0.010;0.036;49.04097;13.23035;7.2
20190405_174317;0.491;-2.437;9.891;0.007;-0.017;0.027;49.04097;13.23035;7.2
20190405_174317;0.503;-2.018;9.606;0.012;0.000;0.030;49.04094;13.23036;7.9
20190405_174318;0.496;-2.061;9.699;0.002;-0.019;0.016;49.04094;13.23036;7.9
20190405_174318;0.668;-2.033;9.211;0.003;-0.030;0.013;49.04094;13.23036;7.9
20190405_174318;0.917;-1.920;9.395;0.014;-0.031;0.013;49.04094;13.23036;7.9
20190405_174318;0.603;-1.714;9.682;-0.004;0.053;0.010;49.04094;13.23036;7.9
20190405_174318;0.460;-1.848;9.374;-0.000;0.028;0.001;49.04094;13.23036;7.9
20190405_174318;0.366;-2.028;9.330;-0.007;0.026;0.013;49.04094;13.23036;7.9
20190405_174318;0.500;-2.009;9.472;0.007;0.030;0.004;49.04094;13.23036;7.9
20190405_174318;0.419;-1.908;9.347;-0.005;0.057;0.007;49.04094;13.23036;7.9
20190405_174319;0.814;-1.853;9.460;0.017;0.072;0.003;49.04090;13.23037;8.5
20190405_174319;0.359;-2.081;8.904;0.015;0.018;0.005;49.04090;13.23037;8.5
20190405_174319;0.347;-1.865;9.371;0.012;-0.009;0.008;49.04090;13.23037;8.5
20190405_174319;0.441;-1.968;9.738;0.003;0.007;0.002;49.04090;13.23037;8.5
20190405_174319;0.649;-1.970;9.046;-0.002;-0.035;-0.001;49.04090;13.23037;8.5
20190405_174319;0.476;-1.810;9.666;-0.004;0.020;0.007;49.04090;13.23037;8.5
20190405_174319;-0.043;-1.949;9.046;-0.019;0.014;0.011;49.04090;13.23037;8.5
20190405_174319;0.230;-2.126;9.953;-0.003;0.034;0.004;49.04090;13.23037;8.5
20190405_174319;0.326;-2.014;9.642;0.004;-0.024;-0.000;49.04090;13.23037;8.5
20190405_174320;0.555;-2.021;9.936;0.010;-0.027;-0.005;49.04086;13.23038;9.1
20190405_174320;0.357;-1.800;9.304;0.007;0.003;0.002;49.04086;13.23038;9.1
20190405_174320;0.998;-1.889;9.438;-0.001;0.010;0.005;49.04086;13.23038;9.1
20190405_174320;0.067;-2.121;9.651;0.009;0.025;-0.007;49.04086;13.23038;9.1
20190405_174320;0.388;-1.657;9.706;0.011;-0.028;0.006;49.04086;13.23038;9.1
20190405_174320;0.682;-2.143;9.493;0.000;-0.024;-0.004;49.04086;13.23038;9.1
20190405_174320;0.512;-2.248;9.850;-0.012;-0.052;-0.010;49.04086;13.23038;9.1
20190405_174320;0.828;-1.741;9.388;-0.012;-0.060;-0.015;49.04086;13.23038;9.1
20190405_174320;1.729;-1.470;9.618;0.007;-0.031;-0.025;49.04082;13.23040;12.6
20190405_174321;0.405;-2.164;9.967;0.017;0.066;-0.026;49.04082;13.23040;12.6
20190405_174321;0.132;-2.081;9.915;0.018;0.045;-0.042;49.04082;13.23040;12.6
20190405_174321;0.615;-1.803;8.708;0.033;-0.060;-0.031;49.04082;13.23040;12.6
20190405_174321;0.967;-2.052;9.699;-0.004;-0.046;-0.042;49.04082;13.23040;12.6
20190405_174321;0.603;-1.870;8.806;-0.027;0.073;-0.032;49.04082;13.23040;12.6
20190405_174321;0.776;-2.064;9.091;-0.006;0.056;-0.022;49.04082;13.23040;12.6
20190405_174321;0.342;-1.980;9.946;0.018;0.103;-0.028;49.04082;13.23040;12.6
20190405_174321;-0.036;-1.779;9.263;-0.002;-0.004;-0.039;49.04082;13.23040;12.6
20190405_174322;0.931;-1.755;8.923;-0.018;-0.108;-0.036;49.04078;13.23041;14.0
20190405_174322;1.188;-1.779;9.014;-0.001;-0.027;-0.029;49.04078;13.23041;14.0
20190405_174322;0.445;-1.930;9.685;-0.019;0.071;-0.023;49.04078;13.23041;14.0
20190405_174322;0.385;-2.186;10.027;-0.033;0.073;-0.023;49.04078;13.23041;14.0
20190405_174322;-0.223;-2.332;10.561;-0.049;-0.031;-0.021;49.04078;13.23041;14.0
20190405_174322;0.309;-2.073;9.946;0.008;-0.038;-0.023;49.04078;13.23041;14.0
20190405_174322;0.996;-2.006;9.175;0.022;-0.006;-0.009;49.04078;13.23041;14.0
20190405_174322;0.728;-1.880;8.732;0.014;0.068;-0.001;49.04078;13.23041;14.0
20190405_174322;0.139;-2.150;9.637;0.012;0.075;-0.015;49.04074;13.23042;14.5
20190405_174323;-0.311;-2.306;9.855;0.001;-0.048;-0.018;49.04074;13.23042;14.5
20190405_174323;0.045;-2.133;10.875;-0.009;-0.060;-0.013;49.04074;13.23042;14.5
20190405_174323;0.405;-1.777;9.843;-0.035;-0.123;-0.000;49.04074;13.23042;14.5
20190405_174323;0.591;-1.990;9.184;0.001;-0.111;0.002;49.04074;13.23042;14.5
20190405_174323;0.680;-2.109;9.213;0.025;0.030;0.019;49.04074;13.23042;14.5
20190405_174323;-0.196;-2.368;9.977;0.011;0.077;0.024;49.04074;13.23042;14.5
20190405_174323;-0.371;-2.066;9.824;0.011;-0.016;0.001;49.04074;13.23042;14.5
20190405_174323;-0.953;-2.131;9.840;0.015;-0.113;-0.001;49.04074;13.23042;14.5
20190405_174324;0.589;-1.853;9.426;0.018;-0.160;0.010;49.04070;13.23044;14.6
20190405_174324;0.560;-2.030;9.553;-0.000;0.016;0.013;49.04070;13.23044;14.6
20190405_174324;0.546;-1.834;9.323;-0.018;0.055;0.004;49.04070;13.23044;14.6
20190405_174324;0.237;-1.745;8.674;-0.030;-0.068;0.006;49.04070;13.23044;14.6
20190405_174324;1.702;-2.624;10.587;-0.062;-0.041;0.015;49.04070;13.23044;14.6
20190405_174324;0.486;-2.009;10.638;-0.025;0.071;0.011;49.04070;13.23044;14.6
20190405_174324;-0.941;-2.746;9.783;0.033;-0.191;-0.005;49.04070;13.23044;14.6
20190405_174324;0.400;-1.650;8.854;0.068;0.045;-0.001;49.04070;13.23044;14.6
20190405_174324;0.572;-1.693;8.442;0.022;-0.031;0.023;49.04070;13.23044;14.6
20190405_174325;0.453;-1.810;9.311;0.034;-0.147;0.001;49.04066;13.23044;14.9
20190405_174325;0.227;-1.487;9.848;0.054;0.038;0.010;49.04066;13.23044;14.9
20190405_174325;0.091;-1.994;10.576;0.012;0.082;0.010;49.04066;13.23044;14.9
20190405_174325;0.074;-2.109;11.095;-0.021;-0.055;0.016;49.04066;13.23044;14.9
20190405_174325;0.529;-2.509;8.964;-0.020;-0.132;0.004;49.04066;13.23044;14.9
20190405_174325;1.233;-2.581;8.801;0.030;-0.106;0.013;49.04066;13.23044;14.9
20190405_174325;1.082;-1.820;8.670;0.038;0.026;0.005;49.04066;13.23044;14.9
20190405_174325;0.419;-1.875;8.847;0.011;0.088;0.007;49.04066;13.23044;14.9
20190405_174325;0.781;-1.678;9.462;0.009;-0.012;0.012;49.04063;13.23045;14.3
20190405_174326;0.759;-2.196;10.183;0.007;-0.051;0.012;49.04063;13.23045;14.3
20190405_174326;0.378;-1.968;9.919;0.004;0.008;0.012;49.04063;13.23045;14.3
20190405_174326;0.417;-1.590;9.718;0.017;0.051;0.009;49.04063;13.23045;14.3
20190405_174326;1.065;-1.595;9.618;0.011;0.024;0.026;49.04063;13.23045;14.3
20190405_174326;0.998;-1.753;9.283;0.003;-0.013;0.034;49.04063;13.23045;14.3
20190405_174326;0.663;-1.757;9.342;0.020;0.034;0.033;49.04063;13.23045;14.3
20190405_174326;0.503;-1.848;9.678;0.003;0.034;0.051;49.04063;13.23045;14.3
20190405_174326;0.201;-1.769;10.271;-0.014;-0.022;0.040;49.04063;13.23045;14.3
20190405_174327;0.136;-2.097;10.006;-0.007;0.017;0.051;49.04059;13.23047;13.9
20190405_174327;0.120;-2.033;9.726;0.002;-0.010;0.067;49.04059;13.23047;13.9
20190405_174327;0.002;-1.982;9.172;0.012;-0.068;0.065;49.04059;13.23047;13.9
20190405_174327;0.072;-2.100;9.656;0.022;0.032;0.075;49.04059;13.23047;13.9
20190405_174327;0.323;-2.102;9.649;0.011;-0.004;0.079;49.04059;13.23047;13.9
20190405_174327;-0.199;-2.081;9.714;0.029;-0.007;0.076;49.04059;13.23047;13.9
20190405_174327;0.230;-1.961;9.225;0.023;-0.040;0.076;49.04059;13.23047;13.9
20190405_174327;-0.127;-1.762;9.323;0.012;-0.042;0.079;49.04059;13.23047;13.9
20190405_174327;0.311;-1.875;9.757;-0.006;-0.012;0.081;49.04059;13.23047;13.9
20190405_174328;0.484;-2.004;9.615;0.015;-0.084;0.076;49.04056;13.23048;13.0
20190405_174328;-0.074;-1.860;9.295;0.014;0.060;0.076;49.04056;13.23048;13.0
20190405_174328;0.180;-1.733;10.259;0.002;-0.038;0.076;49.04056;13.23048;13.0
20190405_174328;-0.268;-1.750;9.673;-0.011;-0.059;0.076;49.04056;13.23048;13.0
20190405_174328;0.045;-1.791;9.757;0.022;0.013;0.076;49.04056;13.23048;13.0
20190405_174328;-0.304;-1.422;8.991;0.022;0.049;0.065;49.04056;13.23048;13.0
20190405_174328;0.294;-1.609;9.307;0.001;0.023;0.079;49.04056;13.23048;13.0
20190405_174328;-0.029;-1.472;9.802;-0.013;-0.041;0.079;49.04056;13.23048;13.0
20190405_174328;0.486;-2.028;10.159;-0.019;-0.020;0.075;49.04053;13.23049;12.2
20190405_174329;-0.591;-1.566;9.833;0.021;-0.013;0.055;49.04053;13.23049;12.2
20190405_174329;0.321;-1.745;9.553;0.025;-0.021;0.071;49.04053;13.23049;12.2
20190405_174329;0.237;-1.906;9.769;0.009;-0.073;0.076;49.04053;13.23049;12.2
20190405_174329;0.053;-2.047;10.456;0.019;0.067;0.063;49.04053;13.23049;12.2
20190405_174329;0.125;-1.820;9.522;0.037;0.064;0.073;49.04053;13.23049;12.2
20190405_174329;-0.318;-1.563;9.754;0.075;0.022;0.067;49.04053;13.23049;12.2
20190405_174329;-0.273;-1.381;9.405;0.077;-0.011;0.058;49.04053;13.23049;12.2
20190405_174329;-0.029;-1.463;9.752;0.034;-0.042;0.056;49.04053;13.23049;12.2
20190405_174329;0.462;-1.176;9.345;-0.029;0.040;0.055;49.04053;13.23049;12.2
20190405_174330;0.529;-1.326;9.144;-0.030;-0.046;0.060;49.04051;13.23050;11.4
20190405_174330;-0.467;-1.760;9.594;-0.010;0.064;0.054;49.04051;13.23050;11.4
20190405_174330;-0.972;-1.161;9.908;-0.002;0.011;0.034;49.04051;13.23050;11.4
20190405_174330;0.069;-1.822;10.238;-0.027;-0.103;0.050;49.04051;13.23050;11.4
20190405_174330;0.321;-1.748;9.898;-0.024;-0.056;0.035;49.04051;13.23050;11.4
20190405_174330;0.553;-1.523;9.474;-0.005;-0.003;0.029;49.04051;13.23050;11.4
20190405_174330;0.141;-1.674;9.058;0.009;-0.004;0.041;49.04051;13.23050;11.4
20190405_174330;0.498;-1.717;8.744;0.040;0.117;0.045;49.04051;13.23050;11.4
20190405_174330;-0.029;-1.331;9.613;0.031;0.054;0.048;49.04048;13.23052;11.1
20190405_174331;-0.388;-1.451;10.058;0.022;0.039;0.029;49.04048;13.23052;11.1
20190405_174331;-0.484;-1.796;10.168;0.030;-0.001;0.030;49.04048;13.23052;11.1
20190405_174331;-0.098;-1.393;9.220;0.033;-0.059;0.032;49.04048;13.23052;11.1
20190405_174331;0.532;-1.336;9.764;0.028;-0.086;0.040;49.04048;13.23052;11.1
20190405_174331;0.845;-1.353;9.673;-0.016;0.017;0.033;49.04048;13.23052;11.1
20190405_174331;-0.105;-1.568;9.836;-0.035;0.092;0.029;49.04048;13.23052;11.1
20190405_174331;0.036;-1.631;9.831;-0.035;-0.044;0.034;49.04048;13.23052;11.1
20190405_174331;0.611;-1.635;9.723;0.004;0.033;0.038;49.04048;13.23052;11.1
20190405_174332;-0.113;-1.468;9.395;0.007;0.026;0.018;49.04046;13.23054;9.7
20190405_174332;0.371;-1.642;9.857;-0.011;-0.038;0.030;49.04046;13.23054;9.7
20190405_174332;0.936;-1.425;9.496;-0.014;-0.067;0.041;49.04046;13.23054;9.7
20190405_174332;-0.378;-0.948;9.263;-0.024;0.054;0.012;49.04046;13.23054;9.7
20190405_174332;0.496;-1.561;9.915;-0.016;0.050;0.023;49.04046;13.23054;9.7
20190405_174332;0.311;-1.551;10.271;0.020;-0.073;0.017;49.04046;13.23054;9.7
20190405_174332;0.208;-1.535;9.757;0.039;-0.123;0.015;49.04046;13.23054;9.7
20190405_174332;-0.041;-1.176;9.089;0.033;0.008;0.009;49.04046;13.23054;9.7
20190405_174332;0.244;-1.611;9.347;-0.024;0.064;0.018;49.04046;13.23054;9.7
20190405_174333;-0.359;-1.563;10.350;-0.008;0.050;-0.010;49.04045;13.23055;8.7
20190405_174333;0.060;-1.690;10.049;0.022;-0.126;-0.017;49.04045;13.23055;8.7
20190405_174333;0.804;-1.283;9.304;0.037;-0.053;0.029;49.04045;13.23055;8.7
20190405_174333;1.451;-0.508;8.651;0.053;0.086;0.008;49.04045;13.23055;8.7
20190405_174333;0.606;-0.807;9.510;0.030;0.186;-0.007;49.04045;13.23055;8.7
20190405_174333;0.012;-1.135;9.747;-0.022;-0.012;0.001;49.04045;13.23055;8.7
20190405_174333;0.165;-1.429;10.530;-0.027;0.003;-0.013;49.04045;13.23055;8.7
20190405_174333;0.721;-1.247;9.845;-0.039;0.034;-0.006;49.04045;13.23055;8.7
20190405_174333;0.687;-1.022;9.376;-0.007;-0.048;-0.016;49.04045;13.23055;8.7
20190405_174334;0.385;-0.603;9.642;0.029;0.152;-0.009;49.04043;13.23057;8.5
20190405_174334;-0.084;-1.657;10.010;0.023;-0.146;-0.010;49.04043;13.23057;8.5
20190405_174334;1.176;-1.006;9.613;-0.037;0.015;-0.018;49.04043;13.23057;8.5
20190405_174334;1.401;-1.353;9.453;-0.041;-0.070;-0.009;49.04043;13.23057;8.5
20190405_174334;0.544;-1.614;9.216;-0.031;0.062;0.014;49.04043;13.23057;8.5
20190405_174334;-0.153;-1.451;9.596;0.004;0.013;0.008;49.04043;13.23057;8.5
20190405_174334;0.096;-1.243;9.936;0.037;0.032;-0.006;49.04043;13.23057;8.5
